BPC,CCR,Report Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Allegation,Finding,ofcrRace,ofcrSex
16-469,67602,06-10-2016,Walk In,27,Black,Female,08/31/2016,2ND PRECINCT,Harassment,No Charge,White,Male
16-489,67622,06/16/2016,Telephone (or TDD),49,Black,Female,08-08-2016,UNKNOWN COMMAND,Arrest,Admin. Closure,Unknown,Unknown
16-440,67573,06-04-2016,Walk In,51,Black,Male,09-01-2016,11TH PRECINCT,Search,No Charge,White,Male
16-460,67593,06-07-2016,Walk In,71,Black,Female,08/24/2016,5TH PRECINCT,Demeanor,No Charge,Hispanic,Male
16-441,67574,06-04-2016,Telephone (or TDD),36,Black,Female,08/18/2016,8TH PRECINCT,Demeanor,Not Sustained,White,Male
16-441,67574,06-04-2016,Telephone (or TDD),36,Black,Female,08/18/2016,8TH PRECINCT,Demeanor,Not Sustained,White,Male
16-444,67577,06-05-2016,Telephone (or TDD),47,Black,Female,08/26/2016,COMMUNICATIONS OPERATIONS,Service,Exonerated,Unknown,Unknown
16-463,67596,06-08-2016,Walk In,40,Black,Male,08/26/2016,8TH PRECINCT,Procedure,Unfounded,Black,Male
16-559,67692,06/30/2016,Walk In,52,Black,Female,09-08-2016,6TH PRECINCT,Search,Exonerated,Black,Male
16-559,67692,06/30/2016,Walk In,52,Black,Female,09-08-2016,6TH PRECINCT,Search,Exonerated,Black,Male
16-440,67573,06-04-2016,Walk In,51,Black,Male,09-01-2016,11TH PRECINCT,Search,No Charge,Black,Male
16-435,67568,06-03-2016,Telephone (or TDD),34,White,Male,06-03-2016,UNKNOWN COMMAND,Force,Admin. Closure,Unknown,Unknown
16-473,67606,06-10-2016,Telephone (or TDD),46,White,Female,07/29/2016,12TH PRECINCT,Procedure,Sustained,Black,Female
16-497,67630,06/18/2016,Walk In,45,Black,Female,09/16/2016,12TH PRECINCT,Force,Not Sustained,White,Male
16-497,67630,06/18/2016,Walk In,45,Black,Female,09/16/2016,12TH PRECINCT,Force,Not Sustained,White,Male
16-516,67649,06/22/2016,Telephone (or TDD),39,Black,Female,06/22/2016,8TH PRECINCT,Harassment,Void,Black,Male
16-458,67591,06-07-2016,Telephone (or TDD),43,Black,Male,08/22/2016,12TH PRECINCT,Procedure,No Charge,Black,Male
16-458,67591,06-07-2016,Telephone (or TDD),43,Black,Male,08/22/2016,12TH PRECINCT,Procedure,No Charge,Black,Male
16-435,67568,06-03-2016,Telephone (or TDD),34,White,Male,06-03-2016,UNKNOWN COMMAND,Search,Admin. Closure,Unknown,Unknown
16-478,67611,06/14/2016,Telephone (or TDD),44,Black,Male,09-08-2016,3RD PRECINCT,Service,No Charge,White,Male
16-509,67642,06/21/2016,Online,48,Black,Female,08/31/2016,3RD PRECINCT,Procedure,Exonerated,Black,Male
16-509,67642,06/21/2016,Online,48,Black,Female,08/31/2016,3RD PRECINCT,Procedure,Exonerated,Black,Male
16-552,67685,06/30/2016,Telephone (or TDD),58,White,Female,09/21/2016,12TH PRECINCT,Procedure,Not Sustained,Black,Male
16-475,67608,06-11-2016,Walk In,45,Black,Male,09-09-2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-556,67689,06/30/2016,Telephone (or TDD),41,Black,Female,09/23/2016,5TH PRECINCT,Demeanor,Not Sustained,Black,Female
16-475,67608,06-11-2016,Walk In,45,Black,Male,09-09-2016,CITYWIDE PARK UNIT,Procedure,Exonerated,Black,Male
16-475,67608,06-11-2016,Walk In,45,Black,Male,09-09-2016,CITYWIDE PARK UNIT,Procedure,Exonerated,Black,Male
16-445,67578,06-06-2016,Telephone (or TDD),0,Other,Female,08/22/2016,12TH PRECINCT,Force,Not Sustained,White,Male
16-455,67588,06-07-2016,Telephone (or TDD),115,Unknown,Female,08-10-2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-429,67562,06-01-2016,Telephone (or TDD),44,Black,Female,06-06-2016,2ND PRECINCT,Procedure,Admin. Closure,Black,Male
16-485,67618,06/15/2016,In-Custody,24,Black,Male,09/13/2016,11TH PRECINCT,Demeanor,Not Sustained,Black,Female
16-469,67602,06-10-2016,Walk In,27,Black,Female,08/31/2016,2ND PRECINCT,Procedure,Sustained,White,Male
16-449,67582,06-06-2016,Telephone (or TDD),50,Black,Female,06-09-2016,3RD PRECINCT,Procedure,Admin. Closure,White,Male
16-504,67637,06/20/2016,Online,,Black,Female,08-01-2016,7TH PRECINCT PDU,Service,Admin. Closure,White,Male
16-527,67660,06/25/2016,Telephone (or TDD),40,Hispanic,Female,08/24/2016,4TH PRECINCT PDU,Demeanor,Not Sustained,Black,Male
16-551,67684,06/29/2016,Telephone (or TDD),52,Black,Male,07-05-2016,4TH PRECINCT,Procedure,Admin. Closure,Black,Male
16-551,67684,06/29/2016,Telephone (or TDD),52,Black,Male,07-05-2016,4TH PRECINCT,Procedure,Admin. Closure,Black,Male
16-454,67587,06-07-2016,Telephone (or TDD),59,Black,Female,09-07-2016,6TH PRECINCT,Entry,Exonerated,Black,Male
16-466,67599,06-09-2016,Telephone (or TDD),38,Black,Male,08/24/2016,9TH PRECINCT,Procedure,Not Sustained,Black,Male
16-471,67604,06-10-2016,Walk In,34,Black,Female,09-08-2016,9TH PRECINCT,Procedure,Not Sustained,White,Male
16-471,67604,06-10-2016,Walk In,34,Black,Female,09-08-2016,9TH PRECINCT,Procedure,Not Sustained,White,Male
16-485,67618,06/15/2016,In-Custody,24,Black,Male,09/13/2016,11TH PRECINCT,Force,Not Sustained,White,Male
16-528,67661,06/26/2016,Walk In,49,White,Male,09-07-2016,UNKNOWN COMMAND,Demeanor,Not Sustained,Unknown,Unknown
16-496,67629,06/17/2016,Telephone (or TDD),25,Black,Male,08/15/2016,5TH PRECINCT,Service,No Charge,White,Male
16-496,67629,06/17/2016,Telephone (or TDD),25,Black,Male,08/15/2016,5TH PRECINCT,Service,No Charge,White,Male
16-463,67596,06-08-2016,Walk In,40,Black,Male,08/26/2016,6TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-474,67607,06-10-2016,Walk In,27,Black,Male,08/22/2016,12TH PRECINCT,Service,No Charge,Black,Male
16-474,67607,06-10-2016,Walk In,27,Black,Male,08/22/2016,12TH PRECINCT,Procedure,Exonerated,White,Male
16-527,67660,06/25/2016,Telephone (or TDD),40,Hispanic,Female,08/24/2016,4TH PRECINCT PDU,Service,Not Sustained,Black,Male
16-482,67615,06/14/2016,Walk In,43,Black,Male,09-07-2016,7TH PRECINCT,Demeanor,Exonerated,White,Male
16-436,67569,06-03-2016,Walk In,26,Black,Female,08-03-2016,TACTICAL RESPONSE UNIT,Procedure,Admin. Closure,Black,Male
16-436,67569,06-03-2016,Walk In,26,Black,Female,08-03-2016,TACTICAL RESPONSE UNIT,Procedure,Admin. Closure,Black,Male
16-436,67569,06-03-2016,Walk In,26,Black,Female,08-03-2016,2ND PRECINCT,Procedure,No Charge,Black,Female
16-447,67580,06-06-2016,Telephone (or TDD),31,Black,Female,08/26/2016,9TH PRECINCT,Service,Not Sustained,White,Male
16-529,67662,06/26/2016,Telephone (or TDD),57,Black,Female,09/23/2016,TACTICAL RESPONSE UNIT,Search,No Charge,White,Male
16-507,67640,06/21/2016,Online,55,Black,Female,09/21/2016,12TH PRECINCT,Procedure,Not Sustained,Black,Female
16-434,67567,06-02-2016,Walk In,29,Black,Male,08/29/2016,5TH PRECINCT PDU,Procedure,No Charge,Black,Male
16-525,67658,06/24/2016,Walk In,35,Black,Female,09/21/2016,6TH PRECINCT,Demeanor,Exonerated,White,Male
16-483,67616,06/15/2016,Letter,14,Black,Male,08/22/2016,12TH PRECINCT,Force,Unfounded,Hispanic,Male
16-428,67561,06-01-2016,Walk In,36,Hispanic,Male,06-03-2016,UNKNOWN COMMAND,Property,Admin. Closure,Unknown,Unknown
16-428,67561,06-01-2016,Walk In,36,Hispanic,Male,06-03-2016,UNKNOWN COMMAND,Property,Admin. Closure,Unknown,Unknown
16-487,67620,06/16/2016,Letter,49,White,Male,08/26/2016,UNKNOWN COMMAND,Harassment,Admin. Closure,Unknown,Unknown
16-507,67640,06/21/2016,Online,55,Black,Female,09/21/2016,12TH PRECINCT,Demeanor,No Charge,Black,Female
16-427,67560,06-01-2016,Walk In,24,Black,Female,08/18/2016,10TH PRECINCT,Demeanor,Not Sustained,Black,Female
16-503,67636,06/20/2016,Walk In,45,Black,Male,09-01-2016,8TH PRECINCT,Procedure,Admin. Closure,Black,Male
16-539,67672,06/28/2016,Walk In,53,White,Male,09/16/2016,TRAFFIC ENFORCEMENT UNIT,Procedure,Unfounded,Black,Male
16-434,67567,06-02-2016,Walk In,29,Black,Male,08/29/2016,5TH PRECINCT PDU,Procedure,No Charge,Black,Female
16-433,67566,06-02-2016,Telephone (or TDD),51,Unknown,Female,08/16/2016,8TH PRECINCT PDU,Demeanor,Not Sustained,Black,Male
16-463,67596,06-08-2016,Walk In,40,Black,Male,08/26/2016,8TH PRECINCT,Procedure,No Charge,White,Male
16-440,67573,06-04-2016,Walk In,51,Black,Male,09-01-2016,11TH PRECINCT,Procedure,Exonerated,Black,Male
16-529,67662,06/26/2016,Telephone (or TDD),57,Black,Female,09/23/2016,6TH PRECINCT,Demeanor,No Charge,Black,Male
16-486,67619,06/16/2016,Walk In,36,Black,Female,09/16/2016,10TH PRECINCT,Service,Sustained,Black,Male
16-432,67565,06-02-2016,Telephone (or TDD),34,Unknown,Female,07-05-2016,2ND PRECINCT,Procedure,Sustained,White,Male
16-513,67646,06/21/2016,Telephone (or TDD),16,Black,Male,07/14/2016,8TH PRECINCT,Harassment,Admin. Closure,Black,Male
16-511,67644,06/21/2016,Telephone (or TDD),64,Black,Male,08/18/2016,2ND PRECINCT,Procedure,Unfounded,Black,Male
16-529,67662,06/26/2016,Telephone (or TDD),57,Black,Female,09/23/2016,TACTICAL RESPONSE UNIT,Procedure,Unfounded,Black,Male
16-529,67662,06/26/2016,Telephone (or TDD),57,Black,Female,09/23/2016,TACTICAL RESPONSE UNIT,Procedure,Unfounded,Black,Male
16-517,67650,06/22/2016,Telephone (or TDD),37,Black,Female,09/21/2016,3RD PRECINCT,Procedure,Exonerated,Black,Female
16-515,67648,06/22/2016,Telephone (or TDD),0,Black,Male,07/26/2016,12TH PRECINCT,Property,Admin. Closure,Black,Male
16-529,67662,06/26/2016,Telephone (or TDD),57,Black,Female,09/23/2016,TACTICAL RESPONSE UNIT,Demeanor,Not Sustained,White,Male
16-446,67579,06-06-2016,Telephone (or TDD),23,White,Female,06/15/2016,UNKNOWN COMMAND,Procedure,Admin. Closure,Unknown,Unknown
16-441,67574,06-04-2016,Telephone (or TDD),36,Black,Female,08/18/2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-441,67574,06-04-2016,Telephone (or TDD),36,Black,Female,08/18/2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-441,67574,06-04-2016,Telephone (or TDD),36,Black,Female,08/18/2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-517,67650,06/22/2016,Telephone (or TDD),37,Black,Female,09/21/2016,3RD PRECINCT,Procedure,Unfounded,Black,Female
16-517,67650,06/22/2016,Telephone (or TDD),37,Black,Female,09/21/2016,3RD PRECINCT,Demeanor,Not Sustained,Black,Male
16-515,67648,06/22/2016,Telephone (or TDD),0,Black,Male,07/26/2016,12TH PRECINCT,Procedure,Admin. Closure,Black,Male
16-508,67641,06/21/2016,Walk In,29,Black,Male,09/16/2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-558,67691,06/30/2016,Telephone (or TDD),59,Arabic,Male,09/21/2016,AUDIO VISUAL UNIT,Procedure,Admin. Closure,Black,Male
16-429,67562,06-01-2016,Telephone (or TDD),44,Black,Female,06-06-2016,2ND PRECINCT,Procedure,Admin. Closure,White,Male
16-499,67632,06/19/2016,Telephone (or TDD),28,Black,Male,06/20/2016,UNKNOWN COMMAND,Demeanor,Void,Unknown,Unknown
16-464,67597,06-09-2016,Telephone (or TDD),54,Black,Female,07/20/2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-442,67575,06-05-2016,Walk In,38,Black,Male,07/20/2016,UNKNOWN COMMAND,Property,No Charge,Unknown,Unknown
16-439,67572,06-04-2016,Walk In,23,Black,Male,08/26/2016,8TH PRECINCT,Force,Not Sustained,Black,Male
16-502,67635,06/20/2016,Telephone (or TDD),55,Black,Male,08/18/2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-467,67600,06-09-2016,Telephone (or TDD),24,Black,Female,08/31/2016,10TH PRECINCT,Procedure,Unfounded,Black,Male
16-466,67599,06-09-2016,Telephone (or TDD),38,Black,Male,08/24/2016,5TH PRECINCT,Procedure,Not Sustained,Black,Female
16-437,67570,06-03-2016,Telephone (or TDD),26,Black,Male,08/15/2016,3RD PRECINCT,Procedure,Not Sustained,White,Male
16-471,67604,06-10-2016,Walk In,34,Black,Female,09-08-2016,9TH PRECINCT,Demeanor,Not Sustained,White,Male
16-472,67605,06-10-2016,Telephone (or TDD),15,Unknown,Female,08-03-2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-484,67617,06/15/2016,Telephone (or TDD),49,Hispanic,Female,09-08-2016,COMMUNICATIONS OPERATIONS,Procedure,Unfounded,Black,Female
16-433,67566,06-02-2016,Telephone (or TDD),51,Unknown,Female,08/16/2016,SPECIAL VICTIMS,Service,No Charge,White,Male
16-483,67616,06/15/2016,Letter,14,Black,Male,08/22/2016,UNKNOWN COMMAND,Force,No Charge,Unknown,Unknown
16-538,67671,06/28/2016,Telephone (or TDD),69,White,Male,09/16/2016,9TH PRECINCT,Demeanor,Sustained,White,Male
16-517,67650,06/22/2016,Telephone (or TDD),37,Black,Female,09/21/2016,3RD PRECINCT,Service,No Charge,Black,Male
16-474,67607,06-10-2016,Walk In,27,Black,Male,08/22/2016,12TH PRECINCT,Procedure,Not Sustained,Black,Male
16-429,67562,06-01-2016,Telephone (or TDD),44,Black,Female,06-06-2016,2ND PRECINCT,Demeanor,Admin. Closure,Black,Male
16-438,67571,06-03-2016,Telephone (or TDD),65,Other,Male,08/31/2016,4TH PRECINCT,Procedure,Exonerated,Black,Male
16-438,67571,06-03-2016,Telephone (or TDD),65,Other,Male,08/31/2016,4TH PRECINCT,Procedure,Exonerated,Black,Male
16-452,67585,06-07-2016,Telephone (or TDD),35,Other,Female,06/15/2016,COMMUNICATIONS OPERATIONS,Service,Admin. Closure,Unknown,Unknown
16-455,67588,06-07-2016,Telephone (or TDD),115,Unknown,Female,08-10-2016,3RD PRECINCT,Procedure,Not Sustained,Black,Male
16-486,67619,06/16/2016,Walk In,36,Black,Female,09/16/2016,10TH PRECINCT,Service,Exonerated,White,Male
16-447,67580,06-06-2016,Telephone (or TDD),31,Black,Female,08/26/2016,9TH PRECINCT,Service,No Charge,White,Male
16-581,67714,07-07-2016,Telephone (or TDD),28,Black,Male,10-04-2016,6TH PRECINCT,Procedure,No Charge,Black,Male
16-605,67738,07/14/2016,Walk In,38,Black,Male,10-07-2016,12TH PRECINCT,Demeanor,No Charge,Hispanic,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-575,67708,07-05-2016,Walk In,23,Black,Male,07-06-2016,11TH PRECINCT,Arrest,Void,White,Male
16-575,67708,07-05-2016,Walk In,23,Black,Male,07-06-2016,11TH PRECINCT,Arrest,Void,White,Male
16-575,67708,07-05-2016,Walk In,23,Black,Male,07-06-2016,11TH PRECINCT,Arrest,Void,White,Male
16-654,67787,07/29/2016,Walk In,23,Biracial,Female,10/26/2016,2ND PRECINCT,Demeanor,No Charge,Black,Male
16-571,67704,07-05-2016,Walk In,51,Black,Female,10-07-2016,DOWNTOWN SERVICES DIVISION,Procedure,Sustained,Black,Male
16-642,67775,07/27/2016,Telephone (or TDD),0,Black,Female,09-08-2016,5TH PRECINCT,Procedure,Sustained,White,Male
16-618,67751,07/19/2016,Online,28,Black,Female,10/13/2016,7TH PRECINCT PDU,Procedure,Not Sustained,Black,Male
16-635,67768,07/26/2016,Telephone (or TDD),28,Black,Female,10-12-2016,CITYWIDE PARK UNIT,Demeanor,Not Sustained,Black,Male
16-653,67786,07/29/2016,Telephone (or TDD),21,Black,Female,10-06-2016,TRAFFIC ENFORCEMENT UNIT,Demeanor,Admin. Closure,Black,Male
16-606,67739,07/14/2016,Telephone (or TDD),32,White,Male,08-08-2016,UNKNOWN COMMAND,Service,No Charge,Unknown,Unknown
16-655,67788,07/30/2016,Walk In,47,Black,Female,10/26/2016,11TH PRECINCT,Service,No Charge,Black,Male
16-621,67754,07/20/2016,Online,37,Black,Female,10/14/2016,8TH PRECINCT,Procedure,Exonerated,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Not Sustained,Black,Female
16-636,67769,07/26/2016,Telephone (or TDD),38,Black,Male,10/21/2016,SEX CRIME UNIT,Property,No Charge,Black,Male
16-598,67731,07-12-2016,Telephone (or TDD),42,White,Female,10-07-2016,8TH PRECINCT,Service,Exonerated,Black,Female
16-573,67706,07-05-2016,Walk In,0,White,Male,08/31/2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-626,67759,07/21/2016,Telephone (or TDD),28,Black,Male,10/13/2016,MOUNTED,Service,No Charge,White,Male
16-609,67742,07/15/2016,Walk In,50,Black,Female,10/14/2016,10TH PRECINCT,Procedure,Sustained,Black,Male
16-605,67738,07/14/2016,Walk In,38,Black,Male,10-07-2016,12TH PRECINCT,Service,No Charge,Black,Male
16-621,67754,07/20/2016,Online,37,Black,Female,10/14/2016,8TH PRECINCT,Demeanor,Sustained,Black,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Force,Not Sustained,White,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Force,Not Sustained,White,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Force,Not Sustained,White,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Force,Not Sustained,White,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Force,Not Sustained,White,Male
16-628,67761,07/22/2016,Walk In,50,Black,Male,10-11-2016,TRAFFIC ENFORCEMENT UNIT,Service,No Charge,Black,Female
16-139,67265,02/19/2016,Telephone (or TDD),33,White,Male,03/22/2016,SEX CRIME UNIT,Procedure,No Charge,Black,Male
16-612,67745,07/18/2016,Telephone (or TDD),43,Other,Female,10-12-2016,8TH PRECINCT,Entry,Not Sustained,Black,Male
16-584,67717,07-08-2016,Telephone (or TDD),25,Black,Male,10-06-2016,TACTICAL RESPONSE UNIT,Force,Sustained,White,Male
16-588,67721,07-11-2016,Telephone (or TDD),28,Black,Female,10-04-2016,9TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-599,67732,07-12-2016,Walk In,56,Black,Male,10-11-2016,12TH PRECINCT,Demeanor,No Charge,White,Male
16-649,67782,07/28/2016,Walk In,42,Black,Female,07/29/2016,UNKNOWN COMMAND,Property,Void,Unknown,Unknown
16-652,67785,07/29/2016,Telephone (or TDD),66,Unknown,Male,08/29/2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-657,67790,07/31/2016,Telephone (or TDD),56,Black,Male,08-03-2016,6TH PRECINCT,Demeanor,Admin. Closure,Black,Female
16-573,67706,07-05-2016,Walk In,0,White,Male,08/31/2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-656,67789,07/31/2016,Walk In,55,Black,Male,11-02-2016,DOWNTOWN SERVICES DIVISION,Procedure,Exonerated,Black,Male
16-654,67787,07/29/2016,Walk In,23,Biracial,Female,10/26/2016,12TH PRECINCT,Procedure,Not Sustained,Black,Male
16-578,67711,07-07-2016,In-Custody,65,Black,Male,09/23/2016,12TH PRECINCT,Force,Unfounded,White,Male
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,11TH PRECINCT,Demeanor,Not Sustained,White,Male
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,11TH PRECINCT,Demeanor,Not Sustained,White,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,PRISONER PROCESSING,Procedure,Admin. Closure,Black,Male
16-655,67788,07/30/2016,Walk In,47,Black,Female,10/26/2016,11TH PRECINCT,Demeanor,Unfounded,Black,Female
16-614,67747,07/18/2016,Walk In,31,Black,Male,10/13/2016,10TH PRECINCT,Harassment,Unfounded,Black,Male
16-565,67698,07-02-2016,Walk In,23,Arabic,Male,07/15/2016,3RD PRECINCT,Demeanor,Admin. Closure,Black,Female
16-638,67771,07/27/2016,Walk In,56,Black,Female,10/21/2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Demeanor,Not Sustained,White,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Demeanor,Not Sustained,White,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Demeanor,Not Sustained,White,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Demeanor,Not Sustained,White,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Demeanor,Not Sustained,White,Male
16-564,67697,07-01-2016,Telephone (or TDD),45,Black,Female,09/27/2016,TRAFFIC ENFORCEMENT UNIT,Search,Unfounded,Black,Female
16-611,67744,07/18/2016,Telephone (or TDD),54,White,Male,10-12-2016,6TH PRECINCT,Procedure,No Charge,Black,Male
16-565,67698,07-02-2016,Walk In,22,Arabic,Male,07/15/2016,3RD PRECINCT,Property,Admin. Closure,White,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,2ND PRECINCT,Procedure,Admin. Closure,White,Male
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,11TH PRECINCT,Force,Exonerated,Black,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Procedure,Not Sustained,White,Male
16-593,67726,07-12-2016,Walk In,39,Black,Male,10-11-2016,12TH PRECINCT,Demeanor,Not Sustained,Black,Female
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,11TH PRECINCT,Procedure,Not Sustained,Black,Male
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,11TH PRECINCT,Procedure,Not Sustained,Black,Male
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,11TH PRECINCT,Procedure,Not Sustained,Black,Male
16-633,67766,07/25/2016,Telephone (or TDD),23,Black,Male,10/21/2016,3RD PRECINCT,Procedure,Unfounded,Black,Female
16-595,67728,07-12-2016,Telephone (or TDD),23,Black,Male,10-11-2016,9TH PRECINCT,Procedure,Not Sustained,White,Male
16-595,67728,07-12-2016,Telephone (or TDD),23,Black,Male,10-11-2016,9TH PRECINCT,Procedure,Not Sustained,White,Male
16-595,67728,07-12-2016,Telephone (or TDD),23,Black,Male,10-11-2016,9TH PRECINCT,Procedure,Not Sustained,White,Male
16-561,67694,07-01-2016,Telephone (or TDD),39,Black,Female,09/23/2016,6TH PRECINCT,Procedure,Not Sustained,Black,Female
16-595,67728,07-12-2016,Telephone (or TDD),23,Black,Male,10-11-2016,9TH PRECINCT,Demeanor,Not Sustained,White,Male
16-595,67728,07-12-2016,Telephone (or TDD),23,Black,Male,10-11-2016,9TH PRECINCT,Demeanor,Not Sustained,White,Male
16-595,67728,07-12-2016,Telephone (or TDD),23,Black,Male,10-11-2016,9TH PRECINCT,Demeanor,Not Sustained,White,Male
16-566,67699,07-05-2016,Telephone (or TDD),37,Black,Female,09/27/2016,UNKNOWN COMMAND,Service,No Charge,Unknown,Unknown
16-426,67559,06-01-2016,Online,46,Black,Female,07/26/2016,SEX CRIME UNIT,Procedure,Not Sustained,Black,Female
16-658,67791,07/31/2016,Telephone (or TDD),37,Unknown,Female,08/23/2016,TELEPHONE CRIME REPORTING UNIT,Procedure,Exonerated,Black,Female
16-585,67718,07-08-2016,Walk In,27,Black,Female,10-05-2016,2ND PRECINCT PDU,Procedure,Not Sustained,Black,Female
16-643,67776,07/27/2016,Telephone (or TDD),46,Black,Male,08/29/2016,12TH PRECINCT,Demeanor,Not Sustained,Asian,Male
16-562,67695,07-01-2016,Online,65,Black,Male,09-09-2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-609,67742,07/15/2016,Walk In,50,Black,Female,10/14/2016,10TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-609,67742,07/15/2016,Walk In,50,Black,Female,10/14/2016,10TH PRECINCT,Procedure,Sustained,Hispanic,Male
16-609,67742,07/15/2016,Walk In,50,Black,Female,10/14/2016,10TH PRECINCT,Procedure,Sustained,Hispanic,Male
16-609,67742,07/15/2016,Walk In,0,Black,Male,10/14/2016,10TH PRECINCT,Procedure,Sustained,Hispanic,Male
16-609,67742,07/15/2016,Walk In,0,Black,Male,10/14/2016,10TH PRECINCT,Procedure,Sustained,Hispanic,Male
16-633,67766,07/25/2016,Telephone (or TDD),23,Black,Male,10/21/2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-589,67722,07-11-2016,Walk In,53,Black,Male,09/23/2016,10TH PRECINCT,Demeanor,Not Sustained,White,Male
16-634,67767,07/25/2016,Telephone (or TDD),80,Black,Female,08/23/2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,11TH PRECINCT,Demeanor,Not Sustained,Black,Female
16-654,67787,07/29/2016,Walk In,23,Biracial,Female,10/26/2016,2ND PRECINCT,Service,Sustained,Black,Male
16-564,67697,07-01-2016,Telephone (or TDD),45,Black,Female,09/27/2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-646,67779,07/28/2016,Telephone (or TDD),42,Black,Female,10/21/2016,12TH PRECINCT,Procedure,Exonerated,Black,Male
16-602,67735,07/13/2016,Walk In,34,Black,Male,10-12-2016,10TH PRECINCT,Service,No Charge,Black,Female
16-654,67787,07/29/2016,Walk In,23,Biracial,Female,10/26/2016,12TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,PRISONER PROCESSING,Entry,Admin. Closure,Black,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,PRISONER PROCESSING,Search,Admin. Closure,Black,Male
16-599,67732,07-12-2016,Walk In,56,Black,Male,10-11-2016,12TH PRECINCT,Service,No Charge,White,Male
16-577,67710,07-06-2016,Walk In,34,Black,Female,08/31/2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-651,67784,07/28/2016,Walk In,42,Black,Female,07/29/2016,UNKNOWN COMMAND,Demeanor,Void,Unknown,Unknown
16-596,67729,07-12-2016,Walk In,40,Black,Male,09/30/2016,UNKNOWN COMMAND,Harassment,Admin. Closure,Unknown,Unknown
16-649,67782,07/28/2016,Walk In,42,Black,Female,07/29/2016,UNKNOWN COMMAND,Procedure,Void,Unknown,Unknown
16-586,67719,07-09-2016,Telephone (or TDD),22,Black,Male,08/26/2016,UNKNOWN COMMAND,Force,Not Sustained,Unknown,Unknown
